language_name,Nederlands
item_desc_601,Een fossiel van een prehistorische Pokémon die ooit in de zee leefde. Het zou een stukje schelp kunnen zijn.
item_desc_602,Een fossiel van een prehistorische Pokémon die ooit in de zee leefde. Het zou een schelp of pantser kunnen zijn.
item_desc_606,Een fossiel van een prehistorische Pokémon die ooit op het land leefde. Het lijkt alsof het deel van een hoofd is.
item_desc_658,Door dit speciale apparaat aan te zetten ontvangen alle Pokémon in je team Ervaringspunten uit gevechten.


[GameMode Items]
item_desc_gm0,De pizza die Tim bestelde. Geef maar aan hem voordat hij koud wordt!
item_desc_gm1,Een eigenaardige steen die bepaalde soorten Pokémon kan laten evolueren die normaal gesproken geruild moeten worden.
item_desc_gm2,Het lijkt erop dat iemand dit amulet kwijt is. De eigenaar wil het waarschijnlijk terug.
item_desc_gm3,Een glimmende rode bol. Iemand geeft je er misschien iets voor in ruil.
item_desc_gm4,Een glimmende blauwe bol. Iemand geeft je er misschien iets voor in ruil.
item_desc_gm5,Een glimmende groene bol. Iemand geeft je er misschien iets voor in ruil.
item_desc_gm6,Vreemd artefact dat gebruikt kan worden om OntbrekendNr. te verbannen.
item_desc_gm7,Een alcoholische drank met een sterke geur. Wanneer het wordt gedronken door een Pokémon, herstelt het 30 LP.
item_desc_gm8,Een handige kaart die je altijd kunt bekijken. Het laat zelfs je huidige locatie zien.
item_desc_gm9,Een fluit waarvan wordt gezegd dat hij elke Pokémon onmiddellijk wakker maakt. Hij heeft een prachtige toon.
item_desc_gm10,Een speciale steen waarvan wordt gezegd dat hij toverspreuken verbreekt. Hij heeft een blauwe gloed.
item_desc_gm11,Eén van de zeven verborgen schatten!
item_desc_gm12,Eén van de zeven verborgen schatten!
item_desc_gm13,Eén van de zeven verborgen schatten!
item_desc_gm14,Eén van de zeven verborgen schatten!
item_desc_gm15,Eén van de zeven verborgen schatten!
item_desc_gm16,Eén van de zeven verborgen schatten!
item_desc_gm17,Eén van de zeven verborgen schatten!
item_desc_gm18,Een speciale toverstok die bepaalde soorten Pokémon kan laten evolueren.
item_desc_gm73,Een brief met een lucht erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.
item_desc_gm74,Een brief met een Eevee erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.
item_desc_gm75,Een brief met bloemen erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.
item_desc_gm76,Een brief met een Dratini erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.
item_desc_gm77,Een brief met een hart erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.
item_desc_gm78,Een brief met een Mew erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.
item_desc_gm79,Een brief met een Ditto erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.
item_desc_gm80,Een brief met een Natu erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.
item_desc_gm81,Brief met een tekening van de houder erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.
item_desc_gm82,Een brief met een Lapras erop. Schrijf er een bericht op en laat het vasthouden door een Pokémon.

item_desc_gm84,Een kroonvormige steen die bepaalde soorten Pokémon kan laten evolueren.
item_desc_gm85,Een speciale metalen folie die bepaalde soorten Pokémon kan laten evolueren.
item_desc_gm86,Een beschermend voorwerp dat een bepaalde soort Pokémon kan laten evolueren. Het is extreem stijf en zwaar.
item_desc_gm87,Een doos gevuld met een enorme hoeveelheid elektrische energie die een bepaalde soort Pokémon kan laten evolueren.
item_desc_gm88,Een doos gevuld met een enorme hoeveelheid magma-energie die een bepaalde soort Pokémon kan laten evolueren.
item_desc_gm89,Een transparant apparaat dat op de een of andere manier gevuld is met allerlei data en een bepaalde Pokémon kan laten evolueren. Het is geproduceerd door Silph Co.
item_desc_gm90,Een transparant apparaat dat overstroomt van dubieuze data en een bepaalde Pokémon kan laten evolueren. De producent is onbekend.
item_desc_gm91,Een scherp gekromde klauw die een bepaalde soort Pokémon kan laten evolueren.
item_desc_gm92,Een scherpe hoektand die een bepaalde soort Pokémon kan laten evolueren.
item_desc_gm93,Een zeer harde en onbuigzame schub. Het kan een bepaalde soort Pokémon laten evolueren.
item_desc_gm94,Een voorwerp dat door een Pokémon moet worden vastgehouden. Het zorgt ervoor dat de drager extra Ervaringspunten verdient in gevechten, alsof hij geruild is.

----
Item Use Text:
item_cannot_use,<Player.Name>: Hmm... Ik denk niet~dat ik dit nu kan gebruiken.
item_6_cannot_walk,<Player.Name>: Ik kan hier niet~afstappen!
item_6_missingskin,Je kunt dit voorwerp niet~gebruiken zonder een fiets-~karakterafbeelding.*De naam van de karakter-~afbeelding moet dezelfde zijn~als degene die je nu gebruikt~maar dan met "_bike" aan~het eind.
item_6_only_custom_gamemodes,Dit voorwerp kan niet gebruikt~worden in deze SpelModus.

[Official Items]
item_use_6,<Player.Name> stapte~van de Fiets af.
item_use_54,Jouw Munten:~
item_use_658_disable,De Team-ervaringsdeler is~uitgezet.
item_use_658_enable,De Team-ervaringsdeler is~aangezet.

[GameMode Items]
Item_Use_TownMap,<Player.Name> bekeek de~Landkaart.
Item_Use_PokeFlute,<Player.Name> bespeelde de~Poké-Fluit.
Item_Use_HiddenTreasures,<Player.Name>: Wat zou dit~voorwerp kunnen zijn?*Het ziet er belangrijk uit.~Een expert weet hier vast~meer over!
-------------------
Move Names:
move_name_1,Stamp
move_name_2,Karateslag
move_name_3,Dubbelslag
move_name_4,Komeetslag
move_name_5,Megaslag
move_name_6,Afrekening
move_name_7,Vuurslag
move_name_8,IJsslag
move_name_9,Donderslag
move_name_10,Krab
move_name_11,Handgreep
move_name_12,Guillotine
move_name_13,Meswind
move_name_14,Zwaardendans
move_name_15,Snijd
move_name_16,Windvlaag
move_name_17,Vleugelaanval
move_name_18,Wervelwind
move_name_19,Vlieg
move_name_20,Koppel
move_name_21,Smijt
move_name_22,Roedeslag
move_name_23,Stomp
move_name_24,Dubbelschop
move_name_25,Megaschop
move_name_26,Sprongschop
move_name_27,Rolschop
move_name_28,Zandaanval
move_name_29,Kopstoot
move_name_30,Hoornaanval
move_name_31,Furieaanval
move_name_32,Hoornboor
move_name_33,Tackle
move_name_34,Lijfstraf
move_name_35,Wikkel
move_name_36,Haal neer
move_name_37,Afranseling
move_name_38,Weerslag
move_name_39,Kwispel
move_name_40,Gifsteek
move_name_41,Dubbelnaald
move_name_42,Naaldraket
move_name_43,Lonk
move_name_44,Beet
move_name_45,Grom
move_name_46,Brul
move_name_47,Zang
move_name_48,Supersonisch
move_name_49,Supersone knal
move_name_50,Ontwapen
move_name_51,Acid
move_name_52,Sintel
move_name_53,Vlammenwerper
move_name_54,Mist
move_name_55,Waterpistool
move_name_56,Hydropomp
move_name_57,Surf
move_name_58,IJsstraal
move_name_59,Sneeuwstorm
move_name_60,Psychische straal
move_name_61,Bubblestraal
move_name_62,Aurorastraal
move_name_63,Hyperstraal
move_name_64,Boor
move_name_65,Drilboor
move_name_66,Onderwerping
move_name_67,Lage schop
move_name_68,Tegenaanval
move_name_69,Seismische smak
move_name_70,Kracht
move_name_71,Absorbeer
move_name_72,Enorme absorbering
move_name_73,LP-onttrekkend zaadje
move_name_74,Groei
move_name_75,Mesblad
move_name_76,Zonnestraal
move_name_77,Gifpoeder
move_name_78,Verdeelspoor
move_name_79,Slaappoeder
move_name_80,Bloemendans
move_name_81,Bindschot
move_name_82,Drakenfurie
move_name_83,Vuurdraak
move_name_84,Donderschok
move_name_85,Bliksemstraal
move_name_86,Dondergolf
move_name_87,Donder
move_name_88,Steenworp
move_name_89,Aardbeving
move_name_90,Kloof
move_name_91,Graaf
move_name_92,Vergiftig
move_name_93,Verwarring
move_name_94,Psychisch
move_name_95,Hypnose
move_name_96,Mediteer
move_name_97,Behendigheid
move_name_98,Snelle aanval
move_name_99,Razernij
move_name_100,Teleporteer
move_name_101,Nachtschade
move_name_102,Immitatie
move_name_103,Gil
move_name_104,Dubbelteam
move_name_105,Herstel
move_name_106,Verharding
move_name_107,Verklein
move_name_108,Rookgordijn
move_name_109,Verwarstraal
move_name_110,Terugtrekking
move_name_111,Weerstand
move_name_112,Barrière
move_name_113,Lichtscherm
move_name_114,Waas
move_name_115,Reflecteer
move_name_116,Focus energie
move_name_117,Wacht af
move_name_118,Metronoom
move_name_119,Spiegelzet
move_name_120,Zelfvernietiging
move_name_121,Eierbom
move_name_122,Lik
move_name_123,Smog
move_name_124,Blubber
move_name_125,Botknuppel
move_name_126,Vuurschot
move_name_127,Waterval
move_name_128,Klem
move_name_129,Vlug
move_name_130,Schedelbeuk
move_name_131,Spijkerkanon
move_name_132,Beperk
move_name_133,Amnesie
move_name_134,Telekinese
move_name_135,Zachtgekookt
move_name_136,Hoge sprongschop
move_name_137,Staar
move_name_138,Droometer
move_name_139,Gifgas
move_name_140,Versperring
move_name_141,Onttrek leven
move_name_142,Nachtkus
move_name_143,Luchtaanval
move_name_144,Transformeer
move_name_145,Bubbel
move_name_146,Duizelslag
move_name_147,Spoor
move_name_148,Flits
move_name_149,Psychische golf
move_name_150,Spetter
move_name_151,Zuurschild
move_name_152,Krabhamer
move_name_153,Explosie
move_name_154,Furieslag
move_name_155,Botmerang
move_name_156,Slaap
move_name_157,Steenlawine
move_name_158,Hypertand
move_name_159,Verscherp
move_name_160,Omzetting
move_name_161,Drievoudige aanval
move_name_162,Supertand
move_name_163,Hak
move_name_164,Kloon
move_name_165,Spartel
move_name_166,Schets
move_name_167,Driedubbele schop
move_name_168,Dief
move_name_169,Spinnenweb
move_name_170,Gedachtenlezer
move_name_171,Nachtmerrie
move_name_172,Vlamwiel
move_name_173,Snurk
move_name_174,Vloek
move_name_175,Huppel
move_name_176,Omzetting2
move_name_177,Luchtschot
move_name_178,Wattenspoor
move_name_179,Omkering
move_name_180,Spijt
move_name_181,Poedersneeuw
move_name_182,Bescherm
move_name_183,Machslag
move_name_184,Eng gezicht
move_name_185,Duizelaanval
move_name_186,Lieve kus
move_name_187,Buikslag
move_name_188,Blubberbom
move_name_189,Modderklap
move_name_190,Octazooka
move_name_191,Spijkers
move_name_192,Zapkanon
move_name_193,Vooruitblik
move_name_194,Lotsverbintenis
move_name_195,Verdwijnlied
move_name_196,IJzige wind
move_name_197,Opsporing
move_name_198,Botraas
move_name_199,Doel vergrendelen
move_name_200,Woede
move_name_201,Zandstorm
move_name_202,Giga-absorbering
move_name_203,Weerstand
move_name_204,Charmeer
move_name_205,Uitrol
move_name_206,Stompe klap
move_name_207,Opschepperij
move_name_208,Melkdrank
move_name_209,Vonk
move_name_210,Furiesnijder
move_name_211,Staalvleugel
move_name_212,Mean Look
move_name_213,Attract
move_name_214,Sleep Talk
move_name_215,Heal Bell
move_name_216,Return
move_name_217,Present
move_name_218,Frustration
move_name_219,Safeguard
move_name_220,Pain Split
move_name_221,Heilig vuur
move_name_222,Magnitude
move_name_223,Dynamische slag
move_name_224,Megahoorn
move_name_225,Drakenadem
move_name_226,Baton Pass
move_name_227,Encore
move_name_228,Pursuit
move_name_229,Rapid Spin
move_name_230,Zoete geur
move_name_231,IJzerstaart
move_name_232,Metalen klauw
move_name_233,Vital Throw
move_name_234,Ochtendzon
move_name_235,Synthese
move_name_236,Maanlicht
move_name_237,Verborgen kracht
move_name_238,Kruisslag
move_name_239,Cycloon
move_name_240,Regendans
move_name_241,Sunny Day
move_name_242,Kraak
move_name_243,Mirror Coat
move_name_244,Psych Up
move_name_245,Extreme snelheid
move_name_246,Oeroude kracht
move_name_247,Schaduwbal
move_name_248,Future Sight
move_name_249,Steenknal
move_name_250,Whirlpool
move_name_251,Beat Up
move_name_252,Fake Out
move_name_253,Uproar
move_name_254,Stockpile
move_name_255,Spit Up
move_name_256,Swallow
move_name_257,Heat Wave
move_name_258,Hail
move_name_259,Torment
move_name_260,Flatter
move_name_261,Will-O-Wisp
move_name_262,Memento
move_name_263,Facade
move_name_264,Focus Punch
move_name_265,Smelling Salts
move_name_267,Nature Power
move_name_268,Charge
move_name_269,Taunt
move_name_271,Trick
move_name_272,Role Play
move_name_273,Wish
move_name_274,Assist
move_name_275,Ingrain
move_name_276,Super Power
move_name_277,Magic Coat
move_name_278,Recycle
move_name_279,Revenge
move_name_280,Brick Break
move_name_281,Yawn
move_name_282,Knock Off
move_name_283,Endeavor
move_name_284,Eruption
move_name_285,Skill Swap
move_name_287,Refresh
move_name_289,Snatch
move_name_291,Dive
move_name_292,Arm Thrust
move_name_294,Tailglow
move_name_295,Luster Purge
move_name_296,Mist Ball
move_name_297,Feather Dance
move_name_298,Teeter Dance
move_name_299,Blaze Kick
move_name_300,Mud Sport
move_name_301,Ice Ball
move_name_302,Needle Arm
move_name_303,Slack Off
move_name_304,Hyperstem
move_name_305,Poison Fang
move_name_306,Crush Claw
move_name_307,Blast Burn
move_name_308,Hydrocannon
move_name_309,Meteor Mash
move_name_310,Astonish
move_name_311,Weather Ball
move_name_312,Aromatherapy
move_name_313,Fake Tears
move_name_314,Air Cutter
move_name_315,Overheat
move_name_316,Odor Sleuth
move_name_317,Rock Tomb
move_name_318,Silverwind
move_name_319,Metal Sound
move_name_320,Grass Whistle
move_name_321,Tickle
move_name_322,Cosmic Power
move_name_323,Water Spout
move_name_324,Signaalstraal
move_name_325,Shadow Punch
move_name_326,Extrasensory
move_name_327,Sky Uppercut
move_name_328,Sand Tomb
move_name_329,Sheer Cold
move_name_330,Muddywater
move_name_331,Bullet Seed
move_name_332,Aerial Ace
move_name_333,Icicle Spear
move_name_334,IJzerwering
move_name_335,Block
move_name_336,Howl
move_name_337,Dragon Claw
move_name_338,Frenzy Plant
move_name_339,Bulk Up
move_name_340,Bounce
move_name_341,Mud Shot
move_name_342,Poison Tail
move_name_343,Covet
move_name_344,Volt Tackle
move_name_345,Magical Leaf
move_name_346,Water Sport
move_name_347,Calm Mind
move_name_348,Leaf Blade
move_name_349,Dragon Dance
move_name_350,Rock Blast
move_name_351,Shock Wave
move_name_352,Water Pulse
move_name_353,Doom Desire
move_name_354,Psycho Boost
move_name_355,Roost
move_name_356,Gravity
move_name_357,Miracle Eye
move_name_358,Wake-Up Slap
move_name_359,Hammer Arm
move_name_360,Gyro Ball
move_name_361,Healing Wish
move_name_362,Brine
move_name_363,Natural Gift
move_name_364,Feint
move_name_365,Pluck
move_name_366,Tailwind
move_name_367,Acupressure
move_name_368,Metal Burst
move_name_369,U-Turn
move_name_370,Close Combat
move_name_371,Payback
move_name_372,Assurance
move_name_373,Embargo
move_name_374,Fling
move_name_375,Psycho Shift
move_name_376,Trump Card
move_name_377,Heal Block
move_name_378,Wring Out
move_name_379,Power Trick
move_name_384,Power Swap
move_name_385,Guard Swap
move_name_386,Punishment
move_name_387,Last Resort
move_name_388,Worry Seed
move_name_389,Sucker Punch
move_name_390,Toxic Spikes
move_name_391,Heart Swap
move_name_392,Aqua Ring
move_name_393,Magnet Rise
move_name_394,Flare Blitz
move_name_395,Force Palm
move_name_396,Aura Sphere
move_name_397,Rock Polish
move_name_398,Gifstoot
move_name_399,Duisterpuls
move_name_400,Nachthak
move_name_401,Aqua Tail
move_name_402,Zaadbom
move_name_403,Luchtklief
move_name_404,X-schaar
move_name_405,Bug Buzz
move_name_406,Drakenpuls
move_name_407,Dragon Rush
move_name_408,Power Gem
move_name_409,Drain Punch
move_name_410,Vacuum Wave
move_name_411,Focus Blast
move_name_412,Energy Ball
move_name_413,Brave Bird
move_name_414,Earth Power
move_name_415,Switcheroo
move_name_416,Giga-impact
move_name_417,Nasty Plot
move_name_418,Bullet Punch
move_name_419,Avalanche
move_name_420,Ice Shard
move_name_421,Shadow Claw
move_name_422,Thunder Fang
move_name_423,Ice Fang
move_name_424,Fire Fang
move_name_425,Shadow Sneak
move_name_426,Mud Bomb
move_name_427,Psycho Cut
move_name_428,Zen Headbutt
move_name_429,Mirror Shot
move_name_430,Flitskanon
move_name_431,Rock Climb
move_name_432,Defog
move_name_433,Trick Room
move_name_434,Draco Meteor
move_name_435,Discharge
move_name_436,Lava Plume
move_name_437,Leaf Storm
move_name_438,Power Whip
move_name_439,Rock Wrecker
move_name_440,Crosspoison
move_name_441,Gunk Shot
move_name_442,IJzerkop
move_name_443,Magnet Bomb
move_name_444,Stone Edge
move_name_445,Captivate
move_name_446,Stealth Rock
move_name_447,Grass Knot
move_name_448,Chatter
move_name_449,Judgement
move_name_450,Bug Bite
move_name_451,Chargebeam
move_name_452,Houthamer
move_name_453,Aqua Jet
move_name_454,Attack Order
move_name_455,Defend Order
move_name_456,Heal Order
move_name_457,Head Smash
move_name_458,Double Hit
move_name_459,Roar of Time
move_name_460,Spacial Rend
move_name_462,Crush Grip
move_name_463,Magma Storm
move_name_464,Dark Void
move_name_465,Seed Flare
move_name_466,Ominous Wind
move_name_467,Shadow Force
move_name_468,Hone Claws
move_name_473,Psyshock
move_name_474,Venoshock
move_name_475,Autotomize
move_name_479,Smack Down
move_name_480,Storm Throw
move_name_481,Flame Burst
move_name_482,Sludge Wave
move_name_483,Quiver Dance
move_name_484,Heavy Slam
move_name_485,Synchronoise
move_name_486,Electro Ball
move_name_488,Flame Charge
move_name_489,Coil
move_name_490,Low Sweep
move_name_491,Acid Spray
move_name_492,Foul Play
move_name_493,Simple Beam
move_name_494,Entrainment
move_name_496,Round
move_name_497,Echoed Voice
move_name_498,Chip Away
move_name_499,Clear Smog
move_name_500,Stored Power
move_name_503,Scald
move_name_504,Shell Smash
move_name_505,Heal Pulse
move_name_506,Hex
move_name_508,Shift Gear
move_name_509,Circle Throw
move_name_510,Incinerate
move_name_512,Acrobatics
move_name_513,Reflect Type
move_name_515,Final Gambit
move_name_516,Bestow
move_name_517,Inferno
move_name_518,Water Pledge
move_name_519,Fire Pledge
move_name_520,Grass Pledge
move_name_521,Volt Switch
move_name_522,Struggle Bug
move_name_523,Bulldoze
move_name_524,Frost Breath
move_name_525,Dragon Tail
move_name_526,Work Up
move_name_527,Electroweb
move_name_528,Wild Charge
move_name_529,Drill Run
move_name_530,Dual Chop
move_name_531,Heart Stamp
move_name_532,Horn Leech
move_name_533,Sacred Sword
move_name_534,Razor Shell
