language_name,Nederlands
pokemon_desc_Jolteon,Hij verzamelt negatieve ionen uit de atmosfeer om bliksemschichten van 10.000 volt af te vuren.
pokemon_desc_Flareon,Als hij thermische energie in zijn lichaam opslaat, kan zijn temperatuur oplopen tot boven de 900 graden.
pokemon_desc_Porygon,Een Pokémon die helemaal uit programmacode bestaat. Kan zich in cyberspace vrijelijk bewegen.
pokemon_desc_Omanyte,Hoewel hij al lang is uitgestorven, kan hij in zeldzame gevallen genetisch opnieuw tot leven worden gewekt uit fossielen.
pokemon_desc_Omastar,Een prehistorische Pokémon die is uitgestorven toen zijn zware schaal het hem onmogelijk maakte om prooi te vangen.
pokemon_desc_Kabuto,Een Pokémon die opnieuw tot leven is gebracht uit een fossiel dat is gevonden in wat eens, een eeuwigheid geleden, de bodem van de oceaan was.
pokemon_desc_Kabutops,Zijn slanke vorm is perfect om te zwemmen. Hij hakt met zijn klauwen in op zijn prooi en zuigt er de lichaamssappen uit.
pokemon_desc_Aerodactyl,Een woeste, prehistorische Pokémon die de vijand bij de keel grijpt met zijn gekartelde, zaagachtige slagtanden.
pokemon_desc_Snorlax,Erg lui. Eet en slaapt alleen maar. Naarmate zijn mollige massa groter wordt, wordt hij steeds luier.
pokemon_desc_Articuno,Een legendarische vogel-Pokémon waarvan wordt beweerd dat hij verschijnt aan gedoemde mensen die in ijzige bergen zijn verdwaald.
pokemon_desc_Zapdos,Een legendarische vogel-Pokémon waarvan wordt gezegd dat hij uit de wolken tevoorschijn komt en tegelijkertijd enorme bliksemschichten rondslingert.
pokemon_desc_Moltres,Staat bekend als de legendarische vuurvogel. Elke slag van zijn vleugels veroorzaakt een duizelingwekkende flikkering van vlammen.
pokemon_desc_Dratini,Lange tijd beschouwd als een mythische Pokémon totdat onlangs een kleine kolonie gevonden werd die onder water leeft.
pokemon_desc_Dragonair,Een mystieke Pokémon die een zachte uitstraling heeft. Bezit het vermogen om de omstandigheden van het klimaat te veranderen.
pokemon_desc_Dragonite,Een mariene Pokémon die uiterst zelden gezien wordt. Er wordt beweerd dat zijn intelligentie overeenkomt met die van mensen.
pokemon_desc_Mewtwo,Een wetenschapper heeft deze Pokémon gecreëerd na jaren van afschuwwekkende genensplitsing en experimenten met DNA-manipulatie.
pokemon_desc_Mew,Zo zeldzaam dat experts hem nog steeds als een waanbeeld beschouwen. Er zijn maar een paar mensen ter wereld die hem hebben gezien.
pokemon_desc_Chikorita,Een zoet aroma walmt zachtjes uit het blad op zijn hoofd. Hij is volgzaam en geniet graag van de zonnestralen.
pokemon_desc_Bayleef,De geur van kruiden komt van rondom zijn nek. Op de een of andere manier krijg je zin om te vechten als je eraan ruikt.
pokemon_desc_Meganium,Het aroma dat opstijgt uit de bloemblaadjes bevat een stof die agressieve gevoelens kalmeert.
pokemon_desc_Cyndaquil,Hij is timide en krult zich altijd op in een bal. Als hij wordt aangevallen, ontvlamt zijn rug om hem te beschermen.
pokemon_desc_Quilava,Wees voorzichtig als hij zich tijdens een gevecht omdraait. Dit betekent dat hij zal aanvallen met het vuur op zijn rug.
pokemon_desc_Typhlosion,Als zijn woede piekt, wordt hij zo heet dat alles wat hem aanraakt onmiddellijk in vlammen opgaat.
pokemon_desc_Totodile,Zijn goed ontwikkelde kaken zijn krachtig en kunnen alles verbrijzelen. Zelfs zijn trainer moet voorzichtig zijn.
pokemon_desc_Croconaw,Als hij een slagtand verliest, groeit er een nieuwe voor in de plaats. Er zijn altijd 48 hoektanden in zijn bek.
pokemon_desc_Feraligatr,Als hij bijt met zijn massieve en krachtige kaken, schudt hij zijn kop en verscheurt hij zijn slachtoffer op beestachtige wijze.
pokemon_desc_Spinarak,Hij ligt dagenlang in dezelfde houding in zijn web te wachten tot zijn nietsvermoedende prooi in de buurt komt.
pokemon_desc_Ariados,Hij spint niet alleen touwtjes vanaf zijn achterkant, maar ook vanaf zijn mond. Het is moeilijk te zeggen welk uiteinde wat is.
pokemon_desc_Crobat,Hij vliegt zo stil door het donker op zijn vier vleugels dat hij misschien niet eens wordt opgemerkt als hij in de buurt is.
pokemon_desc_Chinchou,Hij schiet positieve en negatieve elektriciteit tussen de punten van zijn twee antennes en zapt zijn vijanden.
pokemon_desc_Lanturn,Het licht dat hij uitzendt is zo helder dat het het zeeoppervlak kan verlichten vanaf een diepte van meer dan 5 kilometer.
pokemon_desc_Togepi,De schaal lijkt vervuld van vreugde. Er wordt gezegd dat hij geluk brengt als hij vriendelijk wordt behandeld.
pokemon_desc_Togetic,Ze zeggen dat hij voor goedhartige, zorgzame mensen zal verschijnen en hen met geluk zal overladen.
pokemon_desc_Natu,Omdat zijn vleugels nog niet volgroeid zijn, moet hij huppelen om zich te verplaatsen. Hij staart altijd ergens naar.
pokemon_desc_Xatu,Ze zeggen dat hij stil en rustig blijft omdat hij tegelijkertijd het verleden en de toekomst ziet.
pokemon_desc_Mareep,Als er zich statische elektriciteit opbouwt in zijn lichaam, verdubbelt zijn vacht in volume. Als je hem aanraakt, krijg je een schok.
pokemon_desc_Flaaffy,Als gevolg van het opslaan van te veel elektriciteit, ontwikkelde hij plekken waar zelfs donswol niet groeit.
pokemon_desc_Ampharos,Het puntje van de staart glanst fel en is van ver te zien. Hij fungeert als baken voor verdwaalde mensen.
pokemon_desc_Marill,Het puntje van zijn staart, dat olie bevat die lichter is dan water, laat hem zwemmen zonder te verdrinken.
pokemon_desc_Azumarill,Door stil te blijven zitten en aandachtig te luisteren, kan hij zelfs in wild, snelstromend water waarnemen wat er zich in bevindt.
pokemon_desc_Politoed,Als Poliwag en Poliwhirl zijn echoënde kreet horen, reageren ze door zich van heinde en verre te verzamelen.
pokemon_desc_Yanma,Als hij heel snel met zijn vleugels slaat, kan hij schokgolven opwekken die de ruiten in de buurt doen versplinteren.
pokemon_desc_Wooper,Deze Pokemon leeft in koud water. Hij verlaat het water om voedsel te zoeken als het buiten koud wordt.
pokemon_desc_Quagsire,Deze zorgeloze Pokemon is makkelijk in de omgang. Tijdens het zwemmen botst hij altijd tegen bootrompen.
pokemon_desc_Espeon,Hij gebruikt het fijne haar dat zijn lichaam bedekt om luchtstromingen waar te nemen en de acties van zijn vijanden te voorspellen.
pokemon_desc_Umbreon,Als hij wordt opgejaagd, beschermt deze Pokemon zichzelf door giftig zweet uit zijn poriën te spuiten.
pokemon_desc_Murkrow,Hij wordt door velen gevreesd en verafschuwd en men gelooft dat hij ongeluk brengt aan iedereen die hem 's nachts ziet.
pokemon_desc_Slowking,Hij heeft een ongelooflijk intellect en intutie. Wat de situatie ook is, hij blijft kalm en beheerst.
pokemon_desc_Misdreavus,Hij haalt graag ondeugende streken uit, zoals schreeuwen en jammeren om mensen 's nachts te laten schrikken.
pokemon_desc_Gligar,Hij vliegt recht op het gezicht van zijn doelwit af en klemt zich dan vast aan het geschrokken slachtoffer om gif te injecteren.
pokemon_desc_Steelix,Zijn lichaam is diep onder de grond samengeperst. Daardoor is hij nog harder dan een diamant.
pokemon_desc_Scizor,Hij zwaait zijn tangen met oogpatronen omhoog om zijn vijand af te schrikken. Hierdoor lijkt het alsof hij drie hoofden heeft.
pokemon_desc_Heracross,Deze krachtige Pokemon duwt zijn kostbare hoorn onder de buik van zijn vijanden en tilt ze dan op en gooit ze weg.
pokemon_desc_Sneasel,Zijn poten verbergen scherpe klauwen. Als hij wordt aangevallen, steekt hij plotseling zijn klauwen uit en laat hij zijn vijand schrikken.
pokemon_desc_Swinub,Hij wrijft met zijn snuit over de grond om voedsel te vinden en op te graven. Soms ontdekt hij warmwaterbronnen.
pokemon_desc_Piloswine,Omdat het lange haar over zijn hele lichaam zijn zicht belemmert, blijft hij gewoon herhaaldelijk aanvallen.
pokemon_desc_Houndour,Hij gebruikt verschillende soorten kreten om te communiceren met soortgenoten en om zijn prooi te achtervolgen.
pokemon_desc_Houndoom,Als je verbrand wordt door de vlammen die hij uit zijn mond schiet, zal de pijn nooit verdwijnen.
pokemon_desc_Kingdra,Er wordt gezegd dat hij zich meestal verbergt in onderwatergrotten. Hij kan draaikolken maken door te geeuwen.
pokemon_desc_Phanpy,Hij zwaait speels met zijn lange snuit, maar omdat hij zo sterk is, kan dat gevaarlijk zijn.
pokemon_desc_Donphan,Hij heeft scherpe, harde slagtanden en een ruige huid. Zijn Tackle is sterk genoeg om een huis omver te werpen.
pokemon_desc_Porygon2,Deze verbeterde versie van Porygon is ontworpen voor ruimteverkenning. Hij kan echter niet vliegen.
pokemon_desc_Tyrogue,Hij barst altijd van de energie. Om zichzelf sterker te maken, blijft hij doorvechten, zelfs als hij verliest.
pokemon_desc_Hitmontop,Als je betoverd raakt door zijn soepele, elegante, dansachtige trappen, kun je wel eens een harde dreun krijgen.
pokemon_desc_Blissey,Iedereen die ook maar één hap van Blissey's ei neemt, wordt onvermoeibaar zorgzaam en aardig voor iedereen.
pokemon_desc_Raikou,De regenwolken die hij met zich meedraagt laten hem naar believen bliksemschichten afvuren. Ze zeggen dat hij met de bliksem neerdaalde.
pokemon_desc_Entei,Vulkanen barsten uit als hij blaft. Hij kan zijn extreme kracht niet in bedwang houden en raast halsoverkop over het land.
pokemon_desc_Suicune,Er wordt gezegd dat hij de reïncarnatie van de noordenwind is en dat hij vuil en troebel water onmiddellijk kan zuiveren.
pokemon_desc_Larvitar,Hij voedt zich met aarde. Nadat hij een grote berg heeft opgegeten, valt hij in slaap zodat hij kan groeien.
pokemon_desc_Pupitar,Zijn schaal is zo hard als steen, en hij is ook erg sterk. Zijn Afranseling kan een berg omverwerpen.
pokemon_desc_Tyranitar,Zijn lichaam kan door geen enkele aanval worden aangetast, dus hij is erg gretig om uitdagingen aan te gaan tegen vijanden.
pokemon_desc_Lugia,Er wordt gezegd dat hij stilletjes zijn tijd doorbrengt op de diepe bodem van de zee omdat zijn krachten te sterk zijn.
pokemon_desc_Ho-oh,Volgens legendes vliegt deze Pokemon continu door de lucht met zijn prachtige zevenkleurige vleugels.
pokemon_desc_Cranidos,Cranidos verharden hun toch al keiharde hoofden door elkaar kopstoten te geven.
pokemon_desc_Rampardos,Zijn schedel is bestand tegen stoten van elke omvang. Daardoor krijgen zijn hersenen nooit de kans om te groeien.
pokemon_desc_Mismagius,Zijn kreten klinken als bezweringen om de vijand te kwellen. Hij verschijnt waar je hem het minst verwacht.
pokemon_desc_Honchkrow,Het is van nature genadeloos. Er wordt gezegd dat hij de fouten van zijn Murkrow volgelingen nooit vergeeft.
pokemon_desc_Weavile,Hij leeft in besneeuwde gebieden. Hij kerft patronen in bomen met zijn klauwen als signaal naar anderen.
pokemon_desc_Magnezone,Blootstelling aan een speciaal magnetisch veld veranderde de moleculaire structuur van Magneton, waardoor hij veranderde in Magnezone.
pokemon_desc_Lickilicky,Zijn speeksel kan alles afbreken. Hij slaat zijn lange tong om dingen heen om ze in te smeren met zijn kleverige speeksel.
pokemon_desc_Rhyperior,Vanuit gaten in zijn handpalmen vuurt hij Geodude af. Zijn pantser is bestand tegen vulkaanuitbarstingen.
pokemon_desc_Tangrowth,Als hij stilstaat, lijkt hij op een grote struik. Nietsvermoedende prooien die in de buurt komen, raken verstrikt in zijn lianen.
pokemon_desc_Electivire,Terwijl zijn elektrische lading zich versterkt, beginnen er blauwe vonken te knetteren tussen zijn hoorns.
pokemon_desc_Magmortar,Hij blaast vuurballen van meer dan 1900 graden Celsius uit zijn armen. Zijn adem brandt en verschroeit ook.
pokemon_desc_Togekiss,Zoals iedereen weet, bezoekt hij vredige regio's en brengt ze geschenken van vriendelijkheid en zoete zegeningen.
pokemon_desc_Yanmega,Deze zespotige Pokémon kan gemakkelijk een volwassene vervoeren tijdens de vlucht. De vleugels aan zijn staart helpen hem in balans te blijven.
pokemon_desc_Leafeon,Als je Leafeon ziet slapen in de zon, weet je dat hij fotosynthese gebruikt om schone lucht te produceren.
pokemon_desc_Glaceon,Het veroorzaakt de vorming van kleine ijskristallen door de temperatuur van de omringende atmosfeer te verlagen.
pokemon_desc_Gliscor,Hij vliegt geluidloos. Hij gebruikt zijn lange staart om zijn prooi weg te voeren... Dan doen zijn langwerpige giftanden de rest.
pokemon_desc_Mamoswine,Een bevroren Mamoswine is opgegraven uit ijs dat 10.000 jaar oud is. Deze Pokémon bestaat al heel lang.
pokemon_desc_Porygon-Z,Zijn programmering was aangepast om door buitenaardse dimensies te kunnen reizen. Het lijkt erop dat er iets fout is gegaan...
pokemon_desc_Sylveon,Hij zendt een kalmerend aura uit zijn lintvormige voelsprieten om gevechten tot bedaren te brengen.
pokemon_desc_Noibat,Ze leven in pikzwarte grotten. Hun enorme oren kunnen ultrasone golven van 200.000 hertz uitzenden.
pokemon_desc_Noivern,Ze vliegen rond op maanloze nachten en vallen achteloze prooien aan. Niets kan ze verslaan in een gevecht in het donker.
pokemon_desc_Annihilape,Hij doordrenkt zijn vuisten met de kracht van de woede die hij in zijn hart verborgen hield. Tegenstanders die door deze doordrenkte vuisten worden geraakt, zullen tot op het bot worden verbrijzeld.
pokemon_desc_Phancero,Een verdwaalde vogel die illusies creëert om zichzelf te beschermen. Is alleen gezien tijdens ongewone omstandigheden.

pokemon_species_Bulbasaur,Zaad-Pokémon
pokemon_species_Ivysaur,Zaad-Pokémon
pokemon_species_Venusaur,Zaad-Pokémon
pokemon_species_Charmander,Hagedis-Pokémon
pokemon_species_Charmeleon,Vlam-Pokémon
pokemon_species_Charizard,Vlam-Pokémon
pokemon_species_Squirtle,Kleine Schildpad-Pokémon
pokemon_species_Wartortle,Schildpad-Pokémon
pokemon_species_Blastoise,Schelpdier-Pokémon
pokemon_species_Caterpie,Worm-Pokémon
pokemon_species_Metapod,Cocon-Pokémon
pokemon_species_Butterfree,Vlinder-Pokémon
pokemon_species_Weedle,Harige Insect-Pokémon
pokemon_species_Kakuna,Cocon-Pokémon
pokemon_species_Beedrill,Gifbij-Pokémon
pokemon_species_Pidgey,Kleine Vogel-Pokémon
pokemon_species_Pidgeotto,Vogel-Pokémon
pokemon_species_Pidgeot,Vogel-Pokémon
pokemon_species_Rattata,Rat-Pokémon
pokemon_species_Raticate,Rat-Pokémon
pokemon_species_Spearow,Kleine Vogel-Pokémon
pokemon_species_Fearow,Bek-Pokémon
pokemon_species_Ekans,Slang-Pokémon
pokemon_species_Arbok,Cobra-Pokémon
pokemon_species_Pikachu,Muis-Pokémon
pokemon_species_Raichu,Muis-Pokémon
pokemon_species_Sandshrew,Muis-Pokémon
pokemon_species_Sandslash,Muis-Pokémon
pokemon_species_Nidoran♀,Gifstekel-Pokémon
pokemon_species_Nidorina,Gifstekel-Pokémon
pokemon_species_Nidoqueen,Boor-Pokémon
pokemon_species_Nidoran,Gifstekel-Pokémon
pokemon_species_Nidorino,Gifstekel-Pokémon
pokemon_species_Nidoking,Boor-Pokémon
pokemon_species_Clefairy,Fee-Pokémon
pokemon_species_Clefable,Fee-Pokémon
pokemon_species_Vulpix,Vos-Pokémon
pokemon_species_Ninetales,Vos-Pokémon
pokemon_species_Jigglypuff,Ballon-Pokémon
pokemon_species_Wigglytuff,Ballon-Pokémon
pokemon_species_Zubat,Vleermuis-Pokémon
pokemon_species_Golbat,Vleermuis-Pokémon
pokemon_species_Oddish,Onkruid-Pokémon
pokemon_species_Gloom,Onkruid-Pokémon
pokemon_species_Vileplume,Bloem-Pokémon
pokemon_species_Paras,Paddestoel-Pokémon
pokemon_species_Parasect,Paddestoel-Pokémon
pokemon_species_Venonat,Insect-Pokémon
pokemon_species_Venomoth,Gifmot-Pokémon
pokemon_species_Diglett,Mol-Pokémon
pokemon_species_Dugtrio,Mol-Pokémon
pokemon_species_Meowth,Krabkat-Pokémon
pokemon_species_Persian,Sjieke Kat-Pokémon
pokemon_species_Psyduck,Eend-Pokémon
pokemon_species_Golduck,Eend-Pokémon
pokemon_species_Mankey,Varkensaap-Pokémon
pokemon_species_Primeape,Varkensaap-Pokémon
pokemon_species_Growlithe,Puppy-Pokémon
pokemon_species_Arcanine,Legendarische Pokémon
pokemon_species_Poliwag,Kikkervisje-Pokémon
pokemon_species_Poliwhirl,Kikkervisje-Pokémon
pokemon_species_Poliwrath,Kikkervisje-Pokémon
pokemon_species_Abra,Psychische Pokémon
pokemon_species_Kadabra,Psychische Pokémon
pokemon_species_Alakazam,Psychische Pokémon
pokemon_species_Machop,Superkracht-Pokémon
pokemon_species_Machoke,Superkracht-Pokémon
pokemon_species_Machamp,Superkracht-Pokémon
pokemon_species_Bellsprout,Bloem-Pokémon
pokemon_species_Weepinbell,Vliegenvanger-Pokémon
pokemon_species_Victreebel,Vliegenvanger-Pokémon
pokemon_species_Tentacool,Kwal-Pokémon
pokemon_species_Tentacruel,Kwal-Pokémon
pokemon_species_Geodude,Rots-Pokémon
pokemon_species_Graveler,Rots-Pokémon
pokemon_species_Golem,Megaton-Pokémon
pokemon_species_Ponyta,Vuurpaard-Pokémon
pokemon_species_Rapidash,Vuurpaard-Pokémon
pokemon_species_Slowpoke,Duffe Pokémon
pokemon_species_Slowbro,Heremietkreeft-Pokémon
pokemon_species_Magnemite,Magneet-Pokémon
pokemon_species_Magneton,Magneet-Pokémon
pokemon_species_Farfetch'd,Wilde Eend-Pokémon
pokemon_species_Doduo,Tweelingvogel-Pokémon
pokemon_species_Dodrio,Drielingvogel-Pokémon
pokemon_species_Seel,Zeeleeuw-Pokémon
pokemon_species_Dewgong,Zeeleeuw-Pokémon
pokemon_species_Grimer,Blubber-Pokémon
pokemon_species_Muk,Blubber-Pokémon
pokemon_species_Shellder,Tweekleppige Pokémon
pokemon_species_Cloyster,Tweekleppige Pokémon
pokemon_species_Gastly,Gas-Pokémon
pokemon_species_Haunter,Gas-Pokémon
pokemon_species_Gengar,Schaduw-Pokémon
pokemon_species_Onix,Rotsslang-Pokémon
pokemon_species_Drowzee,Hypnose-Pokémon
pokemon_species_Hypno,Hypnose-Pokémon
pokemon_species_Krabby,Rivierkreeft-Pokémon
pokemon_species_Kingler,Schaar-Pokémon
pokemon_species_Voltorb,Bal-Pokémon
pokemon_species_Electrode,Bal-Pokémon
pokemon_species_Exeggcute,Ei-Pokémon
pokemon_species_Exeggutor,Kokosnoot-Pokémon
pokemon_species_Cubone,Eenzame Pokémon
pokemon_species_Marowak,Botbewaarder-Pokémon
pokemon_species_Hitmonlee,Schoppende Pokémon
pokemon_species_Hitmonchan,Stompende Pokémon
pokemon_species_Lickitung,Likkende Pokémon
pokemon_species_Koffing,Gifgas-Pokémon
pokemon_species_Weezing,Gifgas-Pokémon
pokemon_species_Galarian Weezing,_galar,Gifgas-Pokémon
pokemon_species_Rhyhorn,Spijker-Pokémon
pokemon_species_Rhydon,Boor-Pokémon
pokemon_species_Chansey,Ei-Pokémon
pokemon_species_Tangela,Klimplant-Pokémon
pokemon_species_Kangaskhan,Ouder-Pokémon
pokemon_species_Horsea,Draak-Pokémon
pokemon_species_Seadra,Draak-Pokémon
pokemon_species_Goldeen,Goudvis-Pokémon
pokemon_species_Seaking,Goudvis-Pokémon
pokemon_species_Staryu,Stervormige Pokémon
pokemon_species_Starmie,Mysterieuze Pokémon
pokemon_species_Mr. Mime,Barrière-Pokémon
pokemon_species_Scyther,Bidsprinkhaan-Pokémon
pokemon_species_Jynx,Menselijk gevormde Pokémon
pokemon_species_Electabuzz,Elektrische Pokémon
pokemon_species_Magmar,Vuurspuwende Pokémon
pokemon_species_Pinsir,Vliegend Hert-Pokémon
pokemon_species_Tauros,Wilde Stier-Pokémon
pokemon_species_Magikarp,Vis-Pokémon
pokemon_species_Gyarados,Afgrijselijke Pokémon
pokemon_species_Lapras,Transport-Pokémon
